current_zone,directed_states,district,house,km_10c,km_10d,off_road_m,owner_review_required,status,street,uid
4,2,Гиска,26,,8.8237,2.07,True,OK,Садовая улица,n2341956733
4,2,Гиска,30,8.9078,8.8786,9.35,True,OK,Садовая улица,n2341956734
4,2,Гиска,33,,8.2158,22.76,True,OK,Садовая улица,n2341956777
4,2,Гиска,291,,8.7636,6.96,True,OK,Садовая улица,n2341956724
3,2,Гиска,1,4.0671,4.0337,10.85,True,OK,Студенческая улица,w255717187
3,2,Гиска,3,4.0238,3.9904,23.1,True,OK,Студенческая улица,w222865631
3,2,Гиска,5,,4.0171,22.36,True,OK,Студенческая улица,w222865630
3,2,Гиска,7,,4.0738,9.28,True,OK,Студенческая улица,w222865629
3,2,Гиска,7/A,4.3904,4.357,13.16,True,OK,Студенческая улица,w255958964
3,2,Гиска,8,,4.5794,34.15,True,OK,Студенческая улица,w222871674
3,2,Гиска,9,,4.2945,10.13,True,OK,Студенческая улица,w222864364
4,2,Гиска,2,7.086,7.0526,20.24,True,OK,Театральная улица,n4905411401
4,2,Гиска,3,7.1573,7.1239,10.2,True,OK,Театральная улица,w225418016
4,2,Гиска,5,7.186,7.1442,9.64,True,OK,Театральная улица,w225418018
4,2,Гиска,7,7.2295,7.1914,13.74,True,OK,Театральная улица,w225418020
4,2,Гиска,8,7.2556,7.1653,7.51,True,OK,Театральная улица,n2341956681
4,2,Гиска,8а,7.2513,7.0565,23.52,True,OK,Театральная улица,w401165487
4,2,Гиска,9,7.2467,7.2133,9.2,True,OK,Театральная улица,w225418025
4,2,Гиска,10,7.2294,7.1952,5.81,True,OK,Театральная улица,n2341956682
4,2,Гиска,10а,,7.2546,13.07,True,OK,Театральная улица,w225418031
4,2,Гиска,11,7.2937,7.2604,9.68,True,OK,Театральная улица,w225418027
4,2,Гиска,12а,7.28,7.2467,19.8,True,OK,Театральная улица,w225418033
4,2,Гиска,13,,7.2065,12.53,True,OK,Театральная улица,w225418023
4,2,Гиска,16,,7.2992,4.93,True,OK,Театральная улица,n2341956685
4,2,Гиска,18,7.2752,7.2411,8.01,True,OK,Театральная улица,n2341956684
4,2,Гиска,20,7.264,7.2306,30.67,True,OK,Театральная улица,n2341956686
4,2,Гиска,22,7.3393,7.3059,16.84,True,OK,Театральная улица,w424745867
4,2,Гиска,168,7.0474,7.0354,34.85,True,OK,Театральная улица,w224865587
4,2,Гиска,1,5.9926,5.9592,22.51,True,OK,Учительская улица,n2341959256
4,2,Гиска,2,5.9926,5.9415,26.34,True,OK,Учительская улица,n2341959262
4,2,Гиска,5,6.0365,6.0054,29.37,True,OK,Учительская улица,n2341959259
4,2,Гиска,6,,6.0042,11.26,True,OK,Учительская улица,n2341959265
4,2,Гиска,7,6.0667,6.0437,28.67,True,OK,Учительская улица,n2341959268
4,2,Гиска,10,6.1449,6.1116,12.89,True,OK,Учительская улица,n2341959277
4,2,Гиска,13,,6.0777,24.45,True,OK,Учительская улица,n2341959271
4,2,Гиска,15,,6.0365,12.74,True,OK,Учительская улица,n2341959274
4,2,Гиска,95,,5.9347,28.11,True,OK,Учительская улица,n2341956433
4,2,Гиска,97,,5.9139,19.35,True,OK,Учительская улица,n2341956435
4,2,Гиска,99а,,5.9375,37.46,True,OK,Учительская улица,n2341956439
4,2,Гиска,101,,6.0009,11.04,True,OK,Учительская улица,n2341956445
4,2,Гиска,15,,6.6141,13.9,True,OK,Школьная улица,w531939441
4,2,Гиска,17,6.6724,6.639,13.03,True,OK,Школьная улица,w531939442
4,2,Гиска,19,,6.6531,13.73,True,OK,Школьная улица,w531939443
4,2,Гиска,21,,6.6349,13.65,True,OK,Школьная улица,w531939446
4,2,Гиска,23,,6.5936,21.94,True,OK,Школьная улица,w531939448
4,2,Гиска,25,,6.5577,18.23,True,OK,Школьная улица,w531939451
4,2,Гиска,26,6.4688,6.4263,17.5,True,OK,Школьная улица,n2341956467
4,2,Гиска,27,,6.5392,29.79,True,OK,Школьная улица,w531939454
4,2,Гиска,28,6.5017,6.4505,35.35,True,OK,Школьная улица,w225418012
4,2,Гиска,29,6.5498,6.5164,29.4,True,OK,Школьная улица,w531939455
4,2,Гиска,30,6.5375,6.4693,65.72,True,OK,Школьная улица,w225418014
4,2,Гиска,31,,6.4991,21.42,True,OK,Школьная улица,w531939457
4,2,Гиска,32,,6.5698,5.7,True,OK,Школьная улица,n2341956507
4,2,Гиска,33,6.5151,6.4818,11.72,True,OK,Школьная улица,w531939449
4,2,Гиска,35,,6.552,10.23,True,OK,Школьная улица,w531939461
4,2,Гиска,37,6.789,6.7556,16.66,True,OK,Школьная улица,w531939467
4,2,Гиска,39,,6.7886,16.24,True,OK,Школьная улица,w531939465
4,2,Гиска,1,7.6338,6.2986,8.59,True,OK,Школьный переулок,n2341956537
4,2,Гиска,1,6.8395,6.3073,28.23,True,OK,Школьный переулок,n2341956549
4,2,Гиска,2,6.2937,6.2781,39.08,True,OK,Школьный переулок,n2341956543
4,2,Гиска,2,6.3526,6.3192,2.53,True,OK,Школьный переулок,n2341956552
4,2,Гиска,4,6.2571,6.2237,29.55,True,OK,Школьный переулок,n2341956546
4,2,Гиска,5,6.6265,6.5204,34.47,True,OK,Школьный переулок,n2341956576
4,2,Гиска,15,6.5253,6.4919,35.47,True,OK,Школьный переулок,n2341956562
4,2,Гиска,16,6.532,6.4986,5.78,True,OK,Школьный переулок,n2341956557
4,2,Гиска,1,6.1072,6.0738,18.75,True,OK,переулок Мира,w256886085
4,2,Гиска,2,6.1145,6.0812,11.64,True,OK,переулок Мира,w256886089
4,2,Гиска,8,,6.1477,12.84,True,OK,переулок Мира,n2321749428
4,2,Гиска,9,6.1854,6.1521,18.72,True,OK,переулок Мира,w256886088
3,2,Гиска,1,6.1953,5.1879,14.07,True,OK,переулок Суворова,w256882784
3,2,Гиска,2,5.2602,5.2268,18.4,True,OK,переулок Суворова,w256882786
4,2,Гиска,25,5.5248,5.4914,17.42,True,OK,переулок Суворова,w256886077
4,2,Гиска,28,5.9932,5.3901,22.76,True,OK,переулок Суворова,w256884199
4,2,Гиска,29,6.4503,5.5697,16.7,True,OK,переулок Суворова,w256886081
4,2,Гиска,61,5.5635,5.5381,17.29,True,OK,переулок Суворова,w256886078
3,2,Гиска,70,5.5022,4.8535,58.53,True,OK,улица 40 лет МССР,w531442969
3,2,Гиска,72,4.8777,4.8885,38.47,True,OK,улица 40 лет МССР,w531442971
3,2,Гиска,74,4.9144,5.0177,41.16,True,OK,улица 40 лет МССР,w531442972
3,2,Гиска,76,,5.0663,30.27,True,OK,улица 40 лет МССР,w531442968
3,2,Гиска,78,,5.0745,28.85,True,OK,улица 40 лет МССР,w531442965
3,2,Гиска,82,5.1052,5.123,20.81,True,OK,улица 40 лет МССР,w511417418
3,2,Гиска,86,,5.2108,40.57,True,OK,улица 40 лет МССР,w511417416
3,2,Гиска,187,4.9335,4.9443,19.1,True,OK,улица 40 лет МССР,w531449259
3,2,Гиска,189,5.3914,4.9642,20.78,True,OK,улица 40 лет МССР,w531451246
3,2,Гиска,191,5.3615,4.9941,27.9,True,OK,улица 40 лет МССР,w531451247
4,2,Гиска,1,6.55,5.668,34.67,True,OK,улица 60 лет Октября,n2321749452
4,2,Гиска,2,6.551,5.667,10.4,True,OK,улица 60 лет Октября,n2321749451
4,2,Гиска,2,6.159,5.567,26.91,True,OK,улица 60 лет Октября,n2321749457
4,2,Гиска,3,6.1305,5.5995,24.2,True,OK,улица 60 лет Октября,n2321749456
4,2,Гиска,4,5.6348,5.6014,29.55,True,OK,улица 60 лет Октября,n2321749458
4,2,Гиска,28,6.0879,6.0545,12.68,True,OK,улица 60 лет Октября,n2321749453
4,2,Гиска,39,6.1792,6.0388,32.7,True,OK,улица 60 лет Октября,n2321749454
4,2,Гиска,5,6.2757,5.6575,8.48,True,OK,улица Бориса Главана,n2321749459
4,2,Гиска,6,5.7336,5.7003,11.38,True,OK,улица Бориса Главана,n2321749460
4,2,Гиска,7,6.0375,5.6884,31.24,True,OK,улица Бориса Главана,n2321749462
4,2,Гиска,22,5.8442,5.8173,15.53,True,OK,улица Бориса Главана,n2321749461
4,2,Гиска,22а,6.0954,5.8287,23.9,True,OK,улица Бориса Главана,n2321749464
4,2,Гиска,27,5.8711,5.8424,41.22,True,OK,улица Бориса Главана,n2321749463
4,2,Гиска,89,5.818,5.7846,20.91,True,OK,улица Бориса Главана,n2321749494
4,2,Гиска,91,5.9522,5.7738,32.24,True,OK,улица Бориса Главана,n2321749495
4,2,Гиска,1,8.1341,8.1007,13.78,True,OK,улица Гагарина,n2341956711
4,2,Гиска,1,8.5221,8.0685,20.83,True,OK,улица Гагарина,w589388995
4,2,Гиска,2,8.1644,8.1311,12.38,True,OK,улица Гагарина,n2341956712
4,2,Гиска,6,8.3847,8.2059,13.92,True,OK,улица Гагарина,n2341956713
4,2,Гиска,8,9.4422,8.2411,7.83,True,OK,улица Гагарина,n2341956715
4,2,Гиска,9,8.2291,8.1961,5.43,True,OK,улица Гагарина,n2341956714
4,2,Гиска,11,9.4444,8.2389,6.05,True,OK,улица Гагарина,n2341956716
4,2,Гиска,28,8.7869,8.7442,36.36,True,OK,улица Гагарина,n2341956723
4,2,Гиска,42,9.0164,8.6669,10.13,True,OK,улица Гагарина,n2341956731
4,2,Гиска,49,9.0136,8.6697,12.66,True,OK,улица Гагарина,n2341956730
4,2,Гиска,51,8.7468,8.7134,0.19,True,OK,улица Гагарина,n2341956732
4,2,Гиска,52,8.8391,8.7963,20.46,True,OK,улица Гагарина,n2341956721
4,2,Гиска,57,8.8776,8.8153,16.43,True,OK,улица Гагарина,n2341956722
3,2,Гиска,1,5.8098,5.2006,13.29,True,OK,улица Гоголя,n2321749413
3,2,Гиска,2,5.221,5.1877,28.6,True,OK,улица Гоголя,n2321749415
4,2,Гиска,9,5.3195,5.2861,6.37,True,OK,улица Гоголя,n2321749414
4,2,Гиска,11,5.409,5.3756,10.66,True,OK,улица Гоголя,n2321749417
4,2,Гиска,16,5.7275,5.2829,28.61,True,OK,улица Гоголя,n2321749416
4,2,Гиска,59,5.9157,5.4676,8.31,True,OK,улица Гоголя,n2321749418
3,2,Гиска,2,4.7037,4.6704,8.3,True,OK,улица Интернационалистов,n2321749390
3,2,Гиска,8,4.9916,4.7599,15.98,True,OK,улица Интернационалистов,n2321749401
3,2,Гиска,1,4.119,4.1298,15.87,True,OK,улица Кирова,w353389137
3,2,Гиска,2,4.0941,4.1049,15.45,True,OK,улица Кирова,w353389124
3,2,Гиска,3,4.5169,4.1606,21.11,True,OK,улица Кирова,w353389140
3,2,Гиска,4,4.1144,4.1252,23.2,True,OK,улица Кирова,w353389133
3,2,Гиска,5,4.1653,4.1761,18.99,True,OK,улица Кирова,w353389389
3,2,Гиска,6,4.134,4.1448,15.04,True,OK,улица Кирова,w353389135
3,2,Гиска,7,4.4841,4.1935,19.55,True,OK,улица Кирова,w353389392
3,2,Гиска,8,4.1626,4.1734,15.51,True,OK,улица Кирова,w353389138
3,2,Гиска,9,4.4434,4.2341,26.03,True,OK,улица Кирова,w353389395
3,2,Гиска,9а,4.4679,4.2097,29.19,True,OK,улица Кирова,w353389393
3,2,Гиска,10,4.4704,4.2072,18.58,True,OK,улица Кирова,w353389139
3,2,Гиска,11,4.8989,4.4028,13.02,True,OK,улица Кирова,w353610911
3,2,Гиска,11а,4.3716,4.3824,18.53,True,OK,улица Кирова,w353610793
3,2,Гиска,13,4.8794,4.4224,12.31,True,OK,улица Кирова,w353610913
3,2,Гиска,14,4.2358,4.2466,19.31,True,OK,улица Кирова,w353389394
3,2,Гиска,15,4.8632,4.4386,11.68,True,OK,улица Кирова,w353610914
3,2,Гиска,16,4.2511,4.2619,13.85,True,OK,улица Кирова,w353389396
3,2,Гиска,17,4.4406,4.4514,21.95,True,OK,улица Кирова,w353619643
3,2,Гиска,18,4.3931,4.2845,17.79,True,OK,улица Кирова,w353389398
3,2,Гиска,19,4.8235,4.4783,18.03,True,OK,улица Кирова,w353619644
3,2,Гиска,20,4.2915,4.3023,16.09,True,OK,улица Кирова,w353389400
3,2,Гиска,23,4.5271,4.5378,12.95,True,OK,улица Кирова,w405169671
3,2,Гиска,25,4.5485,4.5592,12.5,True,OK,улица Кирова,w461204245
3,2,Гиска,27,4.7284,4.5734,14.29,True,OK,улица Кирова,w461204243
3,2,Гиска,29,4.5663,4.5771,25.78,True,OK,улица Кирова,w461204241
3,2,Гиска,31,4.696,4.6442,21.13,True,OK,улица Кирова,w446100568
3,2,Гиска,31а,4.7622,4.5396,12.01,True,OK,улица Кирова,n2328051587
3,2,Гиска,32,4.4164,4.4272,19.08,True,OK,улица Кирова,w402777357
3,2,Гиска,34,4.4382,4.4272,33.68,True,OK,улица Кирова,w402777358
3,2,Гиска,36,4.453,4.4638,16.86,True,OK,улица Кирова,w402777360
3,2,Гиска,38,4.4686,4.4794,21.19,True,OK,улица Кирова,w402777361
3,2,Гиска,40,4.803,4.4988,14.02,True,OK,улица Кирова,w405112662
3,2,Гиска,42,4.5127,4.5235,14.05,True,OK,улица Кирова,w405112663
3,2,Гиска,44,4.7586,4.5432,21.01,True,OK,улица Кирова,w405169669
3,2,Гиска,46,4.5496,4.5603,18.05,True,OK,улица Кирова,w405169667
3,2,Гиска,48,4.7129,4.5888,19.97,True,OK,улица Кирова,w405169663
3,2,Гиска,50,4.6986,4.6032,10.29,True,OK,улица Кирова,w405169665
4,2,Гиска,1,5.9584,5.8884,27.74,True,OK,улица Курило,n2321749491
4,2,Гиска,2,5.9325,5.8991,12.47,True,OK,улица Курило,n2321749490
4,2,Гиска,13,6.1374,5.7326,32.65,True,OK,улица Курило,n2321749488
4,2,Гиска,20,6.1231,5.7468,9.81,True,OK,улица Курило,n2321749489
4,2,Гиска,1,8.4197,7.8908,31.99,True,OK,улица Ленина,n2341956703
3,2,Гиска,2/A,4.2161,3.9568,19.45,True,OK,улица Ленина,w222864358
3,2,Гиска,2б,4.1477,4.0252,19.05,True,OK,улица Ленина,w222864359
4,2,Гиска,4,8.4237,7.8902,5.58,True,OK,улица Ленина,n2341956701
3,2,Гиска,5,4.4886,4.4552,14.63,True,OK,улица Ленина,w255960438
3,2,Гиска,13,4.5738,4.5404,20.45,True,OK,улица Ленина,n2321749385
4,2,Гиска,15,5.7151,5.6818,15.59,True,OK,улица Ленина,n2321749487
3,2,Гиска,17,5.3675,4.6858,24.81,True,OK,улица Ленина,n2321749387
3,2,Гиска,21,4.7874,4.7541,38.43,True,OK,улица Ленина,n2321749410
3,2,Гиска,26,5.1699,4.6113,10.51,True,OK,улица Ленина,n2321749388
3,2,Гиска,28,4.7456,4.7122,20.69,True,OK,улица Ленина,n2321749389
3,2,Гиска,47,5.9675,5.1945,39.99,True,OK,улица Ленина,n2321749411
3,2,Гиска,49,5.8712,5.1464,35.84,True,OK,улица Ленина,n2321749412
3,2,Гиска,58,5.8622,5.1482,16.64,True,OK,улица Ленина,n2321749430
3,2,Гиска,59,5.2518,5.3161,28.09,True,OK,улица Ленина,n2321749431
4,2,Гиска,71,5.4831,5.4498,32.18,True,OK,улица Ленина,n2321749433
4,2,Гиска,73/A,5.5066,5.4733,16.09,True,OK,улица Ленина,w224861630
4,2,Гиска,75,5.6217,5.5883,11.75,True,OK,улица Ленина,n2321749435
4,2,Гиска,77,6.1425,5.585,41.8,True,OK,улица Ленина,n2321749436
4,2,Гиска,90а,5.5795,5.5462,7.42,True,OK,улица Ленина,n2321749437
4,2,Гиска,92,6.1104,5.6155,2.77,True,OK,улица Ленина,n2321749438
