uid,settlement_ru,district_ru,street_ru,housenumber,current_zone,why,fastest_distance_km,fastest_duration_s,min_alt_distance_km,n_alternatives,straight_line_km,detour_ratio,in_city_km,outside_city_km,snap_distance_m,nearest_road_highway,flags,verdict
w209287650,Бендеры,Хомутяновка,улица Старого,13,3,district_Хомутяновка,5.0373,348.5,5.0373,1,1.853,2.719,5.0337,0.0,12.3,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315193207,Бендеры,Хомутяновка,улица Старого,14,3,district_Хомутяновка,4.875,315.3,4.875,0,1.797,2.712,4.8718,0.0,22.6,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315108398,Бендеры,Хомутяновка,улица Старого,16,3,district_Хомутяновка,4.8891,316.6,4.8891,0,1.811,2.7,4.8859,0.0,22.2,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315108397,Бендеры,Хомутяновка,улица Старого,18,3,district_Хомутяновка,4.9025,317.8,4.9025,0,1.823,2.689,4.8992,0.0,22.1,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w302074722,Бендеры,Хомутяновка,улица Старого,19,3,district_Хомутяновка,5.1,344.6,5.1,0,1.986,2.568,5.0962,0.0,15.9,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w297019343,Бендеры,Хомутяновка,улица Старого,20,3,district_Хомутяновка,4.9159,319,4.9159,0,1.836,2.678,4.9126,0.0,21.9,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209287631,Бендеры,Хомутяновка,улица Старого,21,3,district_Хомутяновка,5.1253,352.6,5.1253,0,2.03,2.525,5.1215,0.0,11.9,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209654357,Бендеры,Хомутяновка,улица Старого,21/1,3,district_Хомутяновка,4.8017,302.1,4.8017,0,1.664,2.885,4.7988,0.0,25.3,primary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w302066909,Бендеры,Хомутяновка,улица Старого,23,3,district_Хомутяновка,4.7413,298.9,4.7413,1,1.693,2.8,4.7384,0.0,20.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w302066911,Бендеры,Хомутяновка,улица Старого,25,3,district_Хомутяновка,4.7212,297.7,4.7212,1,1.687,2.798,4.7182,0.0,35.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w302074721,Бендеры,Хомутяновка,улица Старого,27,3,district_Хомутяновка,4.9819,357.8,4.9819,1,1.975,2.522,4.9783,0.0,27.9,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318120129,Бендеры,Хомутяновка,улица Старого,39,3,district_Хомутяновка,5.1813,343,5.1813,0,2.098,2.469,5.1773,0.0,17.3,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
n2321951516,Бендеры,Хомутяновка,улица Старого,40,3,district_Хомутяновка,5.2277,347.1,5.2277,0,2.133,2.45,5.2236,0.0,10.4,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315618362,Бендеры,Хомутяновка,улица Старого,126,3,district_Хомутяновка,4.8035,302.2,4.8035,0,1.708,2.813,4.8006,0.0,22.6,primary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w315618361,Бендеры,Хомутяновка,улица Старого,128,3,district_Хомутяновка,4.7868,301.3,4.7868,0,1.712,2.796,4.7838,0.0,20.3,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319366983,Бендеры,Хомутяновка,улица Старого,130Б,3,district_Хомутяновка,4.737,298.6,4.737,1,1.73,2.739,4.7341,0.0,17.9,primary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w209287624,Бендеры,Хомутяновка,улица Старого,130а,3,district_Хомутяновка,4.8303,318.5,4.8303,1,1.746,2.766,4.8273,0.0,22.6,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w115331513,Бендеры,Шёлковый,улица Тимирязева,3,4,in_city_zone4,5.4207,372.3,5.4207,1,4.238,1.279,5.4175,0.0,21.9,residential,,ROUTE_CORRECT_ZONE_MODEL_REVIEW
w115331421,Бендеры,Шёлковый,улица Тимирязева,24,4,in_city_zone4,5.2839,372.3,5.2839,1,4.34,1.218,5.2813,0.0,22.7,tertiary,,ROUTE_CORRECT_ZONE_MODEL_REVIEW
n2325366576,Бендеры,Борисовка,улица Титова,2а,2,district_Борисовка,4.2279,376.8,4.2279,0,2.167,1.951,4.2226,0.0,12.7,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319620037,Бендеры,Борисовка,улица Титова,3,2,district_Борисовка,4.4081,402.6,4.4081,1,2.35,1.876,4.4025,0.0,16.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319139368,Бендеры,Борисовка,улица Титова,4,2,district_Борисовка;neighbour_jump_2v4,4.1632,369.3,4.1632,0,2.104,1.979,4.158,0.0,21.3,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319139367,Бендеры,Борисовка,улица Титова,6,2,district_Борисовка;neighbour_jump_2v4,4.1365,366.9,4.1365,0,2.083,1.986,4.1314,0.0,16.4,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
n2325729699,Бендеры,Борисовка,улица Титова,7,2,district_Борисовка,4.3673,396.8,4.3673,1,2.308,1.892,4.3617,0.0,6.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
n2325729697,Бендеры,Борисовка,улица Титова,9,2,district_Борисовка,4.3418,393.2,4.3418,1,2.283,1.902,4.3362,0.0,4.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w303917471,Бендеры,Борисовка,улица Титова,10/2,2,district_Борисовка,3.727,333.1,3.727,0,2.305,1.617,3.7233,0.0,13.8,primary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w96821686,Бендеры,Борисовка,улица Титова,10а,2,district_Борисовка,4.1892,422.7,4.1892,0,2.314,1.811,4.1846,0.0,15.2,primary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319139364,Бендеры,Борисовка,улица Титова,12,2,district_Борисовка,4.0523,359.3,4.0523,0,2.015,2.011,4.0474,0.0,11.1,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319139360,Бендеры,Борисовка,улица Титова,14,2,district_Борисовка,4.0016,354.7,4.0016,0,1.981,2.02,3.9969,0.0,16.7,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319139359,Бендеры,Борисовка,улица Титова,16,2,district_Борисовка,3.9819,353,3.9819,0,1.974,2.017,3.9772,0.0,15.2,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319135682,Бендеры,Борисовка,улица Титова,18,2,district_Борисовка,3.9647,351.4,3.9647,0,1.963,2.019,3.9601,0.0,18.9,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319135681,Бендеры,Борисовка,улица Титова,20,2,district_Борисовка,3.9347,348.7,3.9347,0,1.941,2.027,3.9302,0.0,30.1,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318701775,Бендеры,Борисовка,улица Титова,24,2,district_Борисовка,3.8378,340,3.8378,0,1.918,2.0,3.8335,0.0,31.4,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318701776,Бендеры,Борисовка,улица Титова,26,2,district_Борисовка,3.8256,338.9,3.8256,0,1.929,1.983,3.8213,0.0,20.4,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318701779,Бендеры,Борисовка,улица Титова,30,2,district_Борисовка,3.7907,335.7,3.7907,0,1.936,1.958,3.7865,0.0,14.2,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318701793,Бендеры,Борисовка,улица Титова,32,2,district_Борисовка,3.7731,334.2,3.7731,0,1.938,1.947,3.769,0.0,12.6,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318701796,Бендеры,Борисовка,улица Титова,34,2,district_Борисовка,3.7629,333.2,3.7629,0,1.936,1.943,3.7588,0.0,14.5,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318701800,Бендеры,Борисовка,улица Титова,36,2,district_Борисовка,3.7458,331.7,3.7458,0,1.923,1.947,3.7418,0.0,27.7,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319141437,Бендеры,Борисовка,улица Титова,37,2,district_Борисовка,4.0861,362.3,4.0861,0,2.056,1.988,4.0811,0.0,16.8,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318701809,Бендеры,Борисовка,улица Титова,38,2,district_Борисовка,3.7215,329.5,3.7215,0,1.935,1.923,3.7175,0.0,17.1,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319141439,Бендеры,Борисовка,улица Титова,39,2,district_Борисовка,4.057,359.7,4.057,0,2.037,1.992,4.0521,0.0,14.2,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318701810,Бендеры,Борисовка,улица Титова,40,2,district_Борисовка,3.7043,328,3.7043,0,1.934,1.915,3.7003,0.0,19.0,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319141442,Бендеры,Борисовка,улица Титова,41,2,district_Борисовка,4.0324,357.5,4.0324,0,2.033,1.983,4.0275,0.0,26.1,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318701858,Бендеры,Борисовка,улица Титова,42,2,district_Борисовка,3.6918,326.8,3.6918,0,1.937,1.906,3.6879,0.0,17.1,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319141443,Бендеры,Борисовка,улица Титова,43,2,district_Борисовка,4.018,356.2,4.018,0,2.017,1.992,4.0132,0.0,15.9,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w532689733,Бендеры,Борисовка,улица Титова,44,2,district_Борисовка,3.6726,325.1,3.6726,0,1.942,1.891,3.6687,0.0,13.7,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318701865,Бендеры,Борисовка,улица Титова,46,2,district_Борисовка,3.6375,321.9,3.6375,0,1.943,1.872,3.6337,0.0,15.0,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319141423,Бендеры,Борисовка,улица Титова,47,2,district_Борисовка,3.9657,351.5,3.9657,0,2.0,1.983,3.9611,0.0,20.6,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318702077,Бендеры,Борисовка,улица Титова,48,2,district_Борисовка,3.6118,319.6,3.6118,0,1.942,1.86,3.608,0.0,18.8,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319141424,Бендеры,Борисовка,улица Титова,49,2,district_Борисовка,3.9458,349.7,3.9458,0,1.986,1.987,3.9412,0.0,14.3,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318702079,Бендеры,Борисовка,улица Титова,50,2,district_Борисовка,3.5951,318.1,3.5951,0,1.947,1.847,3.5914,0.0,15.3,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319141427,Бендеры,Борисовка,улица Титова,51,2,district_Борисовка,3.9241,347.8,3.9241,0,1.983,1.979,3.9196,0.0,20.0,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319144185,Бендеры,Борисовка,улица Титова,52,2,district_Борисовка,3.5807,316.8,3.5807,0,1.943,1.843,3.577,0.0,20.5,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318701866,Бендеры,Борисовка,улица Титова,53,2,district_Борисовка,3.6319,321.4,3.6319,0,1.92,1.891,3.6281,0.0,38.3,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319144188,Бендеры,Борисовка,улица Титова,54,2,district_Борисовка,3.5632,315.3,3.5632,0,1.948,1.829,3.5596,0.0,17.3,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319141431,Бендеры,Борисовка,улица Титова,55,2,district_Борисовка,3.8438,340.5,3.8438,0,1.97,1.951,3.8395,0.0,20.3,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319144191,Бендеры,Борисовка,улица Титова,56,2,district_Борисовка,3.5501,314.1,3.5501,0,1.952,1.819,3.5465,0.0,15.5,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319141455,Бендеры,Борисовка,улица Титова,57,2,district_Борисовка,3.8133,337.8,3.8133,0,1.989,1.917,3.8091,0.0,38.9,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319144217,Бендеры,Борисовка,улица Титова,58,2,district_Борисовка,3.5335,312.6,3.5335,0,1.953,1.81,3.53,0.0,16.9,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319142246,Бендеры,Борисовка,улица Титова,59,2,district_Борисовка,3.7658,333.5,3.7658,0,1.968,1.913,3.7617,0.0,17.7,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319144220,Бендеры,Борисовка,улица Титова,60,2,district_Борисовка,3.5168,311.1,3.5168,0,1.959,1.796,3.5133,0.0,13.3,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319144136,Бендеры,Борисовка,улица Титова,61,2,district_Борисовка,3.7468,331.8,3.7468,0,1.969,1.903,3.7428,0.0,17.3,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
n4515161591,Бендеры,Борисовка,улица Титова,62,2,district_Борисовка,3.5099,310.5,3.5099,0,1.961,1.79,3.5064,0.0,11.9,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w532689729,Бендеры,Борисовка,улица Титова,62,2,district_Борисовка,3.5146,310.2,3.5146,0,1.954,1.799,3.5112,0.0,14.3,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319144143,Бендеры,Борисовка,улица Титова,67,2,district_Борисовка,3.6936,327,3.6936,0,1.97,1.875,3.6897,0.0,15.8,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319144200,Бендеры,Борисовка,улица Титова,73,2,district_Борисовка,3.647,322.8,3.647,0,1.973,1.849,3.6431,0.0,15.3,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319144203,Бендеры,Борисовка,улица Титова,73,2,district_Борисовка,3.6282,321.1,3.6282,0,1.977,1.835,3.6245,0.0,17.8,tertiary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
n2325366574,Бендеры,Борисовка,улица Титова,112,2,district_Борисовка;neighbour_jump_2v4,4.341,392.6,4.341,1,2.164,2.006,4.3353,0.0,7.2,primary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
n2325366575,Бендеры,Борисовка,улица Титова,114,2,district_Борисовка;neighbour_jump_2v4,4.323,384.3,4.323,1,2.196,1.968,4.3174,0.0,6.5,primary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319523921,Бендеры,Борисовка,улица Титова,118,2,district_Борисовка,4.3107,388.7,4.3107,1,2.245,1.92,4.3052,0.0,34.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319523923,Бендеры,Борисовка,улица Титова,120,2,district_Борисовка,4.3926,389.5,4.3926,1,2.262,1.942,4.3869,0.0,33.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
n2325729632,Бендеры,Борисовка,улица Титова,122,2,district_Борисовка,4.4085,390.7,4.4085,1,2.281,1.933,4.4028,0.0,5.7,primary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319523925,Бендеры,Борисовка,улица Титова,124,2,district_Борисовка,4.4416,393.2,4.4416,1,2.312,1.921,4.4358,0.0,27.7,primary,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319620040,Бендеры,Борисовка,улица Титова,126,2,district_Борисовка,4.4078,402.6,4.4078,1,2.345,1.88,4.4022,0.0,25.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319620039,Бендеры,Борисовка,улица Титова,128,3,district_Борисовка,4.4331,406.3,4.4331,1,2.37,1.87,4.4274,0.0,24.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w319620043,Бендеры,Борисовка,улица Титова,130,2,district_Борисовка,4.4699,411.7,4.4699,1,2.406,1.858,4.4641,0.0,14.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w224621713,Бендеры,Хомутяновка,улица Толстого,3,3,district_Хомутяновка,5.9392,486.7,5.9392,1,2.002,2.966,5.935,0.0,15.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317053537,Бендеры,Хомутяновка,улица Толстого,5,3,district_Хомутяновка,5.8788,414.7,5.8788,0,2.013,2.921,5.8746,0.0,13.9,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317053531,Бендеры,Хомутяновка,улица Толстого,7,3,district_Хомутяновка,5.8666,413,5.8666,0,2.003,2.929,5.8625,0.0,24.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318085557,Бендеры,Хомутяновка,улица Толстого,8,3,district_Хомутяновка,5.8708,413.6,5.8708,0,2.043,2.873,5.8666,0.0,16.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318085558,Бендеры,Хомутяновка,улица Толстого,10,3,district_Хомутяновка,5.8573,411.6,5.8573,0,2.042,2.868,5.8531,0.0,15.0,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317053518,Бендеры,Хомутяновка,улица Толстого,11,3,district_Хомутяновка,5.8045,417.3,5.8045,0,2.013,2.883,5.8003,0.0,17.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318085555,Бендеры,Хомутяновка,улица Толстого,12,3,district_Хомутяновка,5.8425,409.5,5.8425,0,2.038,2.867,5.8383,0.0,10.3,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317053517,Бендеры,Хомутяновка,улица Толстого,13,3,district_Хомутяновка,5.7901,415.2,5.7901,0,2.016,2.872,5.7859,0.0,16.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318085552,Бендеры,Хомутяновка,улица Толстого,14,3,district_Хомутяновка,5.844,413,5.844,0,2.045,2.858,5.8399,0.0,16.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317053514,Бендеры,Хомутяновка,улица Толстого,15,3,district_Хомутяновка,5.7765,413.2,5.7765,0,2.016,2.865,5.7723,0.0,17.1,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318085548,Бендеры,Хомутяновка,улица Толстого,16,3,district_Хомутяновка,5.861,415.4,5.861,0,2.044,2.867,5.8568,0.0,14.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317053513,Бендеры,Хомутяновка,улица Толстого,17,3,district_Хомутяновка,5.7613,411.1,5.7613,0,2.018,2.855,5.7571,0.0,16.8,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318085547,Бендеры,Хомутяновка,улица Толстого,18,3,district_Хомутяновка,5.8003,416.7,5.8003,0,2.043,2.839,5.7961,0.0,12.2,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w317053508,Бендеры,Хомутяновка,улица Толстого,19,3,district_Хомутяновка,5.7479,409.1,5.7479,0,2.018,2.848,5.7437,0.0,18.4,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
w318085081,Бендеры,Хомутяновка,улица Толстого,20,3,district_Хомутяновка,5.7729,412.7,5.7729,0,2.044,2.824,5.7687,0.0,10.5,residential,detour_gt_1.5,INSUFFICIENT_EVIDENCE
