canonical_address,full_address_ru,display_address_ru,settlement_ru,district_ru,street_ru,housenumber,coordinate_spread_m,candidate_uid,lon,lat,expected_km,status,resolution,direct_export_eligible
бендеры||колхозная улица|9,"Бендеры, Липканы, Колхозная улица, дом 9",Колхозная улица,Бендеры,Липканы,Колхозная улица,9,188,w319617223,29.47868,46.84407,3.185,disputed,owner_review_required,False
бендеры||колхозная улица|9,"Бендеры, Липканы, Колхозная улица, дом 9",Колхозная улица,Бендеры,Липканы,Колхозная улица,9,188,w404859438,29.48064,46.84576,3.208,disputed,owner_review_required,False
бендеры||улица куйбышева|36,"Бендеры, улица Куйбышева, дом 36",улица Куйбышева,Бендеры,,улица Куйбышева,36,311,w320343107,29.45597,46.81809,4.611,disputed,owner_review_required,False
бендеры||улица куйбышева|36,"Бендеры, улица Куйбышева, дом 36",улица Куйбышева,Бендеры,,улица Куйбышева,36,311,w320437618,29.45333,46.82089,4.978,disputed,owner_review_required,False
бендеры||переулок строителей|5,"Бендеры, переулок Строителей, дом 5",переулок Строителей,Бендеры,,переулок Строителей,5,161,w342059484,29.49349,46.79261,4.712,disputed,owner_review_required,False
бендеры||переулок строителей|5,"Бендеры, переулок Строителей, дом 5",переулок Строителей,Бендеры,,переулок Строителей,5,161,w405292560,29.49346,46.79116,4.552,disputed,owner_review_required,False
бендеры||улица титова|69,"Бендеры, улица Титова, дом 69","улица Титова (Бендеры, другой район)",Бендеры,,улица Титова,69,780,w352153737,29.46205,46.84089,4.194,disputed,owner_review_required,False
бендеры||улица титова|69,"Бендеры, улица Титова, дом 69","улица Титова (Бендеры, другой район)",Бендеры,,улица Титова,69,780,w682003272,29.47231,46.83997,3.258,disputed,owner_review_required,False
бендеры||улица мичурина|34,"Бендеры, улица Мичурина, дом 34",улица Мичурина (Бендеры),Бендеры,,улица Мичурина,34,356,w352306059,29.46364,46.80898,3.119,disputed,owner_review_required,False
бендеры||улица мичурина|34,"Бендеры, улица Мичурина, дом 34",улица Мичурина (Бендеры),Бендеры,,улица Мичурина,34,356,w352469709,29.45895,46.80883,3.462,disputed,owner_review_required,False
бендеры||улица мичурина|32,"Бендеры, улица Мичурина, дом 32",улица Мичурина (Бендеры),Бендеры,,улица Мичурина,32,363,w352306060,29.4639,46.80899,3.104,disputed,owner_review_required,False
бендеры||улица мичурина|32,"Бендеры, улица Мичурина, дом 32",улица Мичурина (Бендеры),Бендеры,,улица Мичурина,32,363,w352469708,29.45912,46.80885,3.452,disputed,owner_review_required,False
бендеры||улица мичурина|30,"Бендеры, улица Мичурина, дом 30",улица Мичурина (Бендеры),Бендеры,,улица Мичурина,30,366,w352306061,29.46413,46.80893,3.089,disputed,owner_review_required,False
бендеры||улица мичурина|30,"Бендеры, улица Мичурина, дом 30",улица Мичурина (Бендеры),Бендеры,,улица Мичурина,30,366,w352469706,29.45931,46.80879,3.436,disputed,owner_review_required,False
бендеры||улица мичурина|28,"Бендеры, улица Мичурина, дом 28",улица Мичурина (Бендеры),Бендеры,,улица Мичурина,28,375,w352306062,29.46441,46.80889,3.072,disputed,owner_review_required,False
бендеры||улица мичурина|28,"Бендеры, улица Мичурина, дом 28",улица Мичурина (Бендеры),Бендеры,,улица Мичурина,28,375,w352469705,29.45948,46.8088,3.423,disputed,owner_review_required,False
бендеры||улица менделеева|3,"Бендеры, улица Менделеева, дом 3",улица Менделеева,Бендеры,,улица Менделеева,3,204,w352309771,29.46365,46.81297,3.606,disputed,owner_review_required,False
бендеры||улица менделеева|3,"Бендеры, улица Менделеева, дом 3",улица Менделеева,Бендеры,,улица Менделеева,3,204,w352470473,29.46096,46.81137,3.691,disputed,owner_review_required,False
