uid,district,street,house,current_zone,snap_m,true_shortest_km,current_osrm_km,current_minus_true_km,overstated_gt_10pct,owner_review_required
n2459682699,Парканы,улица Петра Николаева,78,4,77.2,4.6322,,,False,True
n2459721952,Парканы,улица Петра Николаева,79,3,22.8,4.6322,,,False,True
n2459682700,Парканы,улица Петра Николаева,80,4,98.9,4.6322,,,False,True
n2459721955,Парканы,улица Петра Николаева,81,3,17.5,4.6322,,,False,True
n2459682701,Парканы,улица Петра Николаева,82,4,120.3,4.6322,,,False,True
n2459721962,Парканы,улица Петра Николаева,83,3,28.3,4.6322,,,False,True
n2459682702,Парканы,улица Петра Николаева,84,4,123.7,4.8825,,,False,True
n2459721964,Парканы,улица Петра Николаева,85,4,44.5,4.6322,,,False,True
n2459682703,Парканы,улица Петра Николаева,86,4,120.7,4.9791,,,False,True
n2459721967,Парканы,улица Петра Николаева,87,4,63.8,4.6322,,,False,True
n4466336283,Парканы,улица Петра Николаева,87,4,122.3,4.6322,,,False,True
n2459682704,Парканы,улица Петра Николаева,88,4,106.0,4.9442,5.8128,0.8686,True,True
n2459721970,Парканы,улица Петра Николаева,89,4,80.7,4.6322,,,False,True
n2459682705,Парканы,улица Петра Николаева,90,4,80.2,4.9442,,,False,True
n2459721973,Парканы,улица Петра Николаева,91,4,100.2,4.6322,,,False,True
n2459682706,Парканы,улица Петра Николаева,92,4,60.9,4.9442,,,False,True
n2459721976,Парканы,улица Петра Николаева,93,4,116.0,4.6322,,,False,True
n2459682707,Парканы,улица Петра Николаева,94,4,35.4,4.9442,,,False,True
n2323589034,Парканы,улица Петра Николаева,96,4,18.3,4.9442,,,False,True
n2323589038,Парканы,улица Петра Николаева,98,4,17.7,4.9442,,,False,True
n4818943288,Парканы,улица Петра Николаева,98,4,29.1,4.9442,,,False,True
n2459682708,Парканы,улица Петра Николаева,100,4,47.8,4.9442,,,False,True
n2459682709,Парканы,улица Петра Николаева,102,4,84.6,4.9442,,,False,True
n4818943351,Парканы,улица Петра Николаева,102,4,70.9,5.1006,,,False,True
n2457994852,Парканы,улица Петра Николаева,103а,3,29.3,4.7018,,,False,True
n2459682710,Парканы,улица Петра Николаева,104,4,98.9,5.1694,,,False,True
n2459682711,Парканы,улица Петра Николаева,106,4,73.8,5.1544,,,False,True
n2459682712,Парканы,улица Петра Николаева,108,4,35.7,5.1544,,,False,True
n2459682713,Парканы,улица Петра Николаева,110,4,12.0,5.1544,,,False,True
n4818943345,Парканы,улица Петра Николаева,110,4,35.0,5.1544,,,False,True
n2459682714,Парканы,улица Петра Николаева,112,4,36.0,5.1544,,,False,True
n4818943275,Парканы,улица Петра Николаева,112,4,28.5,5.1544,,,False,True
n2459682715,Парканы,улица Петра Николаева,114,4,31.6,5.2521,,,False,True
n4818943342,Парканы,улица Петра Николаева,114,4,46.8,5.1544,,,False,True
n2459682716,Парканы,улица Петра Николаева,116,4,10.4,5.2521,,,False,True
n4466336276,Парканы,улица Петра Николаева,116,4,28.5,5.2521,,,False,True
n2459682717,Парканы,улица Петра Николаева,118,4,34.4,5.2521,,,False,True
n4818943270,Парканы,улица Петра Николаева,118,4,23.8,5.2521,,,False,True
n2459682718,Парканы,улица Петра Николаева,120,4,19.6,5.3368,,,False,True
n4466336495,Парканы,улица Петра Николаева,120,4,27.8,5.3368,,,False,True
n2323589045,Парканы,улица Петра Николаева,122,4,17.6,5.3368,,,False,True
n2459682719,Парканы,улица Петра Николаева,124,4,34.7,5.3368,,,False,True
n2457994932,Парканы,улица Петра Николаева,125а,3,47.1,4.8825,,,False,True
n2459682720,Парканы,улица Петра Николаева,126,4,22.7,5.4126,,,False,True
n4818943333,Парканы,улица Петра Николаева,126,4,27.7,5.4126,,,False,True
n2459682721,Парканы,улица Петра Николаева,128,4,6.4,5.4126,,,False,True
n4818943332,Парканы,улица Петра Николаева,128,4,21.8,5.4126,,,False,True
n2459682722,Парканы,улица Петра Николаева,130,4,18.8,5.4126,,,False,True
n4818943263,Парканы,улица Петра Николаева,130,4,46.9,5.4126,,,False,True
n2459682723,Парканы,улица Петра Николаева,132,4,38.4,5.4126,,,False,True
n4818943330,Парканы,улица Петра Николаева,132,4,70.0,5.4126,,,False,True
n2457994912,Парканы,улица Петра Николаева,133а,4,40.0,5.0129,,,False,True
n2459682724,Парканы,улица Петра Николаева,134,4,57.3,5.4126,,,False,True
n4818943261,Парканы,улица Петра Николаева,134,4,53.6,5.5531,,,False,True
n2459722048,Парканы,улица Петра Николаева,135а,4,54.3,5.1544,,,False,True
n2459682725,Парканы,улица Петра Николаева,136,4,63.7,5.5531,,,False,True
n4818938936,Парканы,улица Петра Николаева,136,4,30.4,5.5531,,,False,True
n4818943343,Парканы,улица Петра Николаева,137 А,4,37.5,5.1544,,,False,True
n2459682726,Парканы,улица Петра Николаева,138,4,45.5,5.5531,,,False,True
n4818943326,Парканы,улица Петра Николаева,138,4,21.4,5.5531,,,False,True
n2459682727,Парканы,улица Петра Николаева,140,4,23.1,5.5531,,,False,True
n4818943237,Парканы,улица Петра Николаева,140,4,38.7,5.5531,,,False,True
n2459682728,Парканы,улица Петра Николаева,142,4,10.1,5.5531,,,False,True
n4818943323,Парканы,улица Петра Николаева,142,4,61.3,5.6836,,,False,True
n2459682729,Парканы,улица Петра Николаева,144,4,19.0,5.5531,,,False,True
n4818943322,Парканы,улица Петра Николаева,144,4,39.0,5.6836,,,False,True
n2459682730,Парканы,улица Петра Николаева,146,4,39.6,5.5531,,,False,True
n4818943321,Парканы,улица Петра Николаева,146,4,33.6,5.6836,,,False,True
n2458002332,Парканы,улица Петра Николаева,147,4,20.2,5.1694,,,False,True
n2459722061,Парканы,улица Петра Николаева,147,4,50.9,5.1544,,,False,True
n2459682731,Парканы,улица Петра Николаева,148,4,58.5,5.5531,,,False,True
n2458002333,Парканы,улица Петра Николаева,149,4,19.5,5.1694,,,False,True
n2459722063,Парканы,улица Петра Николаева,149,4,38.0,5.2521,,,False,True
n4466336275,Парканы,улица Петра Николаева,149,4,23.5,5.2521,,,False,True
n2459682732,Парканы,улица Петра Николаева,150,4,49.5,5.6836,,,False,True
n4818938932,Парканы,улица Петра Николаева,150,4,45.0,5.6836,,,False,True
n2458002334,Парканы,улица Петра Николаева,151,4,13.4,5.2135,,,False,True
n2459722064,Парканы,улица Петра Николаева,151,4,24.5,5.2521,,,False,True
n4818943337,Парканы,улица Петра Николаева,151,4,27.9,5.2521,,,False,True
n2323589056,Парканы,улица Петра Николаева,152,4,26.3,5.6836,,,False,True
n2459682733,Парканы,улица Петра Николаева,154,4,10.5,5.6836,,,False,True
n2458002336,Парканы,улица Петра Николаева,155,4,65.9,5.2135,,,False,True
n2459722070,Парканы,улица Петра Николаева,155,4,25.2,5.2521,,,False,True
n4818943269,Парканы,улица Петра Николаева,155,4,34.0,5.3368,,,False,True
n4818941315,Парканы,улица Петра Николаева,156,4,32.1,5.8546,,,False,True
n2458002337,Парканы,улица Петра Николаева,157,4,89.9,5.2135,,,False,True
n2459722073,Парканы,улица Петра Николаева,157,4,39.9,5.2521,,,False,True
n4818943336,Парканы,улица Петра Николаева,157,4,30.7,5.3368,,,False,True
n2459682737,Парканы,улица Петра Николаева,158,4,37.4,5.7624,,,False,True
n2458002342,Парканы,улица Петра Николаева,159,4,101.9,5.4231,,,False,True
n2459722077,Парканы,улица Петра Николаева,159,4,32.6,5.3368,,,False,True
n4818943268,Парканы,улица Петра Николаева,159,4,26.6,5.3368,,,False,True
n2458002341,Парканы,улица Петра Николаева,161,4,83.1,5.4231,,,False,True
n2459722080,Парканы,улица Петра Николаева,161,4,18.5,5.3368,,,False,True
n4818943335,Парканы,улица Петра Николаева,161,4,27.4,5.3368,,,False,True
n2457979559,Парканы,улица Петра Николаева,162,4,14.1,5.1006,,,False,True
n2457979560,Парканы,улица Петра Николаева,162а,4,16.9,5.1006,,,False,True
n2458002340,Парканы,улица Петра Николаева,163,4,65.9,5.4231,,,False,True
n2459722087,Парканы,улица Петра Николаева,163,4,21.9,5.3368,,,False,True
n4818943266,Парканы,улица Петра Николаева,163,4,38.5,5.3368,,,False,True
n2457979561,Парканы,улица Петра Николаева,164,4,35.3,5.1694,,,False,True
n2458002339,Парканы,улица Петра Николаева,165,4,47.3,5.4231,,,False,True
n2459722090,Парканы,улица Петра Николаева,165,4,38.4,5.4126,,,False,True
n4818943334,Парканы,улица Петра Николаева,165,4,44.0,5.3368,,,False,True
n2457979562,Парканы,улица Петра Николаева,166,4,17.7,5.1694,,,False,True
n2458002338,Парканы,улица Петра Николаева,167а,4,33.6,5.4231,,,False,True
n2457979563,Парканы,улица Петра Николаева,168,4,10.9,5.1694,,,False,True
n2323589094,Парканы,улица Петра Николаева,169,4,22.2,5.4231,,,False,True
n2459722101,Парканы,улица Петра Николаева,169,4,24.6,5.4126,,,False,True
n4818943264,Парканы,улица Петра Николаева,169,4,30.4,5.4126,,,False,True
n2457979564,Парканы,улица Петра Николаева,170,4,21.3,5.2135,,,False,True
n2458005792,Парканы,улица Петра Николаева,171,4,35.3,5.4231,,,False,True
n2459722104,Парканы,улица Петра Николаева,171,4,35.4,5.4126,,,False,True
n4818943331,Парканы,улица Петра Николаева,171,4,42.7,5.4126,,,False,True
n2457979577,Парканы,улица Петра Николаева,172,4,11.8,5.2135,,,False,True
n2458005796,Парканы,улица Петра Николаева,173,4,50.8,5.4231,,,False,True
n2459722106,Парканы,улица Петра Николаева,173,4,52.1,5.4126,,,False,True
n4818943262,Парканы,улица Петра Николаева,173,4,58.6,5.4126,,,False,True
n2457979576,Парканы,улица Петра Николаева,174,4,25.2,5.2135,,,False,True
n2458005799,Парканы,улица Петра Николаева,175,4,66.3,5.4231,,,False,True
n2459722110,Парканы,улица Петра Николаева,175,4,69.5,5.4126,,,False,True
n4818943329,Парканы,улица Петра Николаева,175,4,68.0,5.5531,,,False,True
n2457979574,Парканы,улица Петра Николаева,176,4,40.0,5.2135,,,False,True
n2457979573,Парканы,улица Петра Николаева,178,4,52.1,5.2135,,,False,True
n2458005806,Парканы,улица Петра Николаева,179,4,95.2,5.6261,,,False,True
n2459722116,Парканы,улица Петра Николаева,179,4,39.8,5.5531,,,False,True
n4818943260,Парканы,улица Петра Николаева,179,4,36.4,5.5531,,,False,True
n2457979572,Парканы,улица Петра Николаева,180,4,70.9,5.2135,,,False,True
n2457979571,Парканы,улица Петра Николаева,180а,4,86.3,5.2135,,,False,True
n2458005809,Парканы,улица Петра Николаева,181,4,78.1,5.6261,,,False,True
n2459722119,Парканы,улица Петра Николаева,181,4,26.4,5.5531,,,False,True
