model_id,address_a,address_b,street_a,distance_m,zone_a,zone_b,fee_a_rub,fee_b_rub,price_jump_rub
CITY_K4R_dp_optimal_jenks,w405169700,w405297215,улица Строителей,122.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405169702,w405292559,улица Строителей,141.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405169702,w405297213,улица Строителей,100.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405169702,w405297215,улица Строителей,119.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405169703,w405292559,улица Строителей,127.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405169703,w405297213,улица Строителей,86.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405169703,w405297215,улица Строителей,105.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405171327,w405292559,улица Строителей,115.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405171327,w405297213,улица Строителей,73.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405171327,w405297215,улица Строителей,92.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292551,w405292559,переулок Строителей,115.8,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292551,w405297213,переулок Строителей,86.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292551,w405297215,переулок Строителей,99.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292552,w405292559,переулок Строителей,149.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292552,w405297213,переулок Строителей,125.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292552,w405297215,переулок Строителей,136.2,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292553,w405292559,переулок Строителей,135.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292553,w405297213,переулок Строителей,113.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292553,w405297215,переулок Строителей,123.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292554,w405292559,улица Строителей,100.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292554,w405297213,улица Строителей,62.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292554,w405297215,улица Строителей,79.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292555,w405292559,переулок Строителей,102.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292555,w405297213,переулок Строителей,74.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292555,w405297215,переулок Строителей,86.9,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292556,w405292559,переулок Строителей,89.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292556,w405297213,переулок Строителей,63.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292556,w405297215,переулок Строителей,74.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292557,w405292559,улица Строителей,87.1,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292557,w405297213,улица Строителей,45.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292557,w405297215,улица Строителей,64.6,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405292559,w405297665,3-й Индустриальный переулок,44.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505204,3-й Индустриальный переулок,89.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505205,3-й Индустриальный переулок,133.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405297205,3-й Индустриальный переулок,75.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405297207,3-й Индустриальный переулок,74.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405297211,3-й Индустриальный переулок,61.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405297212,3-й Индустриальный переулок,55.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405297214,3-й Индустриальный переулок,46.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405297216,3-й Индустриальный переулок,109.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405297219,3-й Индустриальный переулок,100.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405297220,3-й Индустриальный переулок,87.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405297222,3-й Индустриальный переулок,76.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405297224,3-й Индустриальный переулок,67.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w561982547,3-й Индустриальный переулок,128.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405297226,3-й Индустриальный переулок,102.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405297662,3-й Индустриальный переулок,65.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405297664,3-й Индустриальный переулок,77.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505208,3-й Индустриальный переулок,106.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505210,3-й Индустриальный переулок,132.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505211,3-й Индустриальный переулок,132.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505216,3-й Индустриальный переулок,105.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505218,3-й Индустриальный переулок,131.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505219,3-й Индустриальный переулок,106.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505221,3-й Индустриальный переулок,117.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505223,3-й Индустриальный переулок,123.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505225,3-й Индустриальный переулок,133.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505226,3-й Индустриальный переулок,142.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505228,3-й Индустриальный переулок,150.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505229,3-й Индустриальный переулок,160.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505230,3-й Индустриальный переулок,170.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505231,3-й Индустриальный переулок,182.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505232,3-й Индустриальный переулок,194.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505233,3-й Индустриальный переулок,206.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505236,3-й Индустриальный переулок,218.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505879,3-й Индустриальный переулок,137.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505880,3-й Индустриальный переулок,140.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505881,3-й Индустриальный переулок,151.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505884,3-й Индустриальный переулок,153.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505885,3-й Индустриальный переулок,163.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505887,3-й Индустриальный переулок,174.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505889,3-й Индустриальный переулок,180.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505890,3-й Индустриальный переулок,202.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405292559,w405505892,3-й Индустриальный переулок,192.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297205,w405297213,переулок Строителей,52.7,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405297205,w405297215,переулок Строителей,61.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405297207,w405297213,улица Строителей,32.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405297207,w405297215,улица Строителей,51.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405297211,w405297213,переулок Строителей,45.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405297211,w405297215,переулок Строителей,50.0,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405297212,w405297213,улица Строителей,13.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405297212,w405297215,улица Строителей,32.4,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405297213,w405297665,улица Строителей,85.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505204,улица Строителей,132.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505205,улица Строителей,166.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405297214,улица Строителей,39.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405297216,улица Строителей,91.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405297219,улица Строителей,88.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405297220,улица Строителей,79.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405297222,улица Строителей,72.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405297224,улица Строителей,70.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w561982547,улица Строителей,109.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405297226,улица Строителей,135.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405297662,улица Строителей,87.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405297664,улица Строителей,101.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505208,улица Строителей,127.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505210,улица Строителей,157.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505211,улица Строителей,162.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505216,улица Строителей,121.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505218,улица Строителей,151.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505219,улица Строителей,118.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505221,улица Строителей,123.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505223,улица Строителей,125.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505225,улица Строителей,131.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505226,улица Строителей,137.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505228,улица Строителей,142.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505229,улица Строителей,149.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505230,улица Строителей,156.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505231,улица Строителей,166.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505232,улица Строителей,176.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505233,улица Строителей,186.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505236,улица Строителей,197.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505879,улица Строителей,152.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505880,улица Строителей,152.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505881,улица Строителей,158.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505884,улица Строителей,156.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505885,улица Строителей,162.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505887,улица Строителей,171.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505889,улица Строителей,174.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505890,улица Строителей,191.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505892,улица Строителей,183.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297213,w405505237,улица Строителей,238.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297214,w405297215,переулок Строителей,38.3,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w405297215,w405297665,улица Строителей,66.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505204,улица Строителей,113.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505205,улица Строителей,151.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405297216,улица Строителей,99.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405297219,улица Строителей,93.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405297220,улица Строителей,81.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405297222,улица Строителей,72.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405297224,улица Строителей,67.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w561982547,улица Строителей,117.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405297226,улица Строителей,120.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405297662,улица Строителей,76.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405297664,улица Строителей,90.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505208,улица Строителей,117.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505210,улица Строителей,146.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505211,улица Строителей,149.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505216,улица Строителей,113.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505218,улица Строителей,142.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505219,улица Строителей,112.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505221,улица Строителей,120.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505223,улица Строителей,124.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505225,улица Строителей,131.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505226,улица Строителей,139.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505228,улица Строителей,146.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505229,улица Строителей,154.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505230,улица Строителей,162.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505231,улица Строителей,174.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505232,улица Строителей,185.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505233,улица Строителей,195.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505236,улица Строителей,207.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505879,улица Строителей,145.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505880,улица Строителей,146.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505881,улица Строителей,155.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505884,улица Строителей,155.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505885,улица Строителей,163.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505887,улица Строителей,172.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505889,улица Строителей,177.4,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505890,улица Строителей,197.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505892,улица Строителей,188.1,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405297215,w405505237,улица Строителей,248.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w405505237,w414674710,улица Емилиана Букова,237.5,4,3,26,18,8
CITY_K4R_dp_optimal_jenks,w406631299,w406631303,Южная улица,176.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w406631299,w409311288,Южная улица,186.6,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w406631299,w409311689,Южная улица,163.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w406631299,w409311690,Южная улица,146.5,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w406631299,w409311692,Южная улица,133.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w406631299,w406639379,Южная улица,196.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w406631299,w406639380,Южная улица,180.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w406631299,w407356386,Южная улица,207.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w406631299,w409311287,Южная улица,218.7,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w406631299,w409311292,Южная улица,193.2,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w406631299,w409311293,Южная улица,190.8,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w406631299,w409311294,Южная улица,170.3,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w406631299,w409311296,Южная улица,208.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w406631299,w409311301,Южная улица,224.9,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w406631299,w409311302,Южная улица,239.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w406631299,w409311304,Южная улица,172.0,3,4,18,26,8
CITY_K4R_dp_optimal_jenks,w406631299,w409311305,Южная улица,156.1,3,4,18,26,8
