address_id,territory,district,street,house_number,lat,lon,fixed_origin_lat,fixed_origin_lon,fixed_origin_km,metric_source,legacy_expected_km,delta_fixed_minus_legacy_km,provenance
n2450882370,Парканы,,улица Горького,66,46.83175,29.52847,46.82388,29.48313,4.965,central_km,5.0,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882371,Парканы,,улица Горького,68,46.83162,29.5285,46.82388,29.48313,4.98,central_km,5.015,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882372,Парканы,,улица Горького,70,46.83148,29.52855,46.82388,29.48313,4.995,central_km,5.031,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882373,Парканы,,улица Горького,72,46.83135,29.52858,46.82388,29.48313,5.01,central_km,5.046,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882374,Парканы,,улица Горького,74,46.83121,29.52862,46.82388,29.48313,5.026,central_km,5.062,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882375,Парканы,,улица Горького,76,46.83107,29.52866,46.82388,29.48313,5.042,central_km,5.077,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882376,Парканы,,улица Горького,78,46.83094,29.52867,46.82388,29.48313,5.056,central_km,5.092,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882377,Парканы,,улица Горького,80,46.83082,29.52871,46.82388,29.48313,5.07,central_km,5.106,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882378,Парканы,,улица Горького,82,46.83069,29.52874,46.82388,29.48313,5.084,central_km,5.12,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882379,Парканы,,улица Горького,84,46.83056,29.52879,46.82388,29.48313,5.1,central_km,5.135,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882380,Парканы,,улица Горького,86,46.83042,29.52882,46.82388,29.48313,5.115,central_km,5.15,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882381,Парканы,,улица Горького,88,46.8303,29.52885,46.82388,29.48313,5.129,central_km,5.164,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882382,Парканы,,улица Горького,90,46.83016,29.52887,46.82388,29.48313,5.144,central_km,5.18,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882383,Парканы,,улица Горького,92,46.82998,29.52891,46.82388,29.48313,5.165,central_km,5.2,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882384,Парканы,,улица Горького,94,46.8298,29.52895,46.82388,29.48313,5.186,central_km,5.222,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882385,Парканы,,улица Горького,96,46.82966,29.52898,46.82388,29.48313,5.202,central_km,5.237,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882386,Парканы,,улица Горького,98,46.82951,29.52899,46.82388,29.48313,5.219,central_km,5.254,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882387,Парканы,,улица Горького,100,46.82934,29.529,46.82388,29.48313,5.238,central_km,5.273,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882388,Парканы,,улица Горького,102,46.82919,29.52901,46.82388,29.48313,5.254,central_km,5.29,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882389,Парканы,,улица Горького,104,46.82903,29.52904,46.82388,29.48313,5.272,central_km,5.307,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882390,Парканы,,улица Горького,106,46.8289,29.52909,46.82388,29.48313,5.287,central_km,5.323,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882391,Парканы,,улица Горького,108,46.82856,29.52914,46.82388,29.48313,5.325,central_km,5.361,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882392,Парканы,,улица Горького,110,46.82871,29.52911,46.82388,29.48313,5.308,central_km,5.343,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882393,Парканы,,улица Горького,112,46.8284,29.52916,46.82388,29.48313,5.343,central_km,5.378,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882394,Парканы,,улица Горького,114,46.82824,29.52919,46.82388,29.48313,5.36,central_km,5.396,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882395,Парканы,,улица Горького,116,46.82809,29.52921,46.82388,29.48313,5.377,central_km,5.413,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882396,Парканы,,улица Горького,118,46.82791,29.52923,46.82388,29.48313,5.397,central_km,5.433,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882397,Парканы,,улица Горького,120,46.82776,29.52926,46.82388,29.48313,5.414,central_km,5.45,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882398,Парканы,,улица Горького,122,46.82761,29.52928,46.82388,29.48313,5.431,central_km,5.467,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450882399,Парканы,,улица Горького,124,46.82747,29.52928,46.82388,29.48313,5.446,central_km,5.482,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934139,Парканы,,улица Горького,3,46.83521,29.52795,46.82388,29.48313,4.579,central_km,4.614,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934140,Парканы,,улица Горького,5,46.83479,29.52812,46.82388,29.48313,4.627,central_km,4.663,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934141,Парканы,,улица Горького,7,46.83502,29.52801,46.82388,29.48313,4.601,central_km,4.636,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934142,Парканы,,улица Горького,9,46.83457,29.52815,46.82388,29.48313,4.652,central_km,4.687,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934143,Парканы,,улица Горького,11,46.83438,29.52821,46.82388,29.48313,4.674,central_km,4.71,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934144,Парканы,,улица Горького,13,46.83421,29.52829,46.82388,29.48313,4.693,central_km,4.729,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934145,Парканы,,улица Горького,15,46.83404,29.5283,46.82388,29.48313,4.712,central_km,4.748,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934146,Парканы,,улица Горького,17,46.83388,29.52833,46.82388,29.48313,4.73,central_km,4.766,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934147,Парканы,,улица Горького,21,46.83371,29.52838,46.82388,29.48313,4.749,central_km,4.784,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934148,Парканы,,улица Горького,23,46.83355,29.52842,46.82388,29.48313,4.767,central_km,4.803,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934149,Парканы,,улица Горького,25,46.83338,29.52846,46.82388,29.48313,4.786,central_km,4.821,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934150,Парканы,,улица Горького,27,46.83321,29.5285,46.82388,29.48313,4.806,central_km,4.841,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934151,Парканы,,улица Горького,29,46.83302,29.52856,46.82388,29.48313,4.827,central_km,4.862,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934152,Парканы,,улица Горького,31,46.83287,29.5286,46.82388,29.48313,4.844,central_km,4.88,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934153,Парканы,,улица Горького,33,46.83269,29.52867,46.82388,29.48313,4.864,central_km,4.9,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934154,Парканы,,улица Горького,35,46.83254,29.52871,46.82388,29.48313,4.882,central_km,4.918,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934155,Парканы,,улица Горького,37,46.83234,29.52878,46.82388,29.48313,4.904,central_km,4.94,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934156,Парканы,,улица Горького,39,46.83214,29.52883,46.82388,29.48313,4.926,central_km,4.962,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934157,Парканы,,улица Горького,41,46.83194,29.52887,46.82388,29.48313,4.949,central_km,4.985,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934158,Парканы,,улица Горького,43,46.83172,29.52892,46.82388,29.48313,4.975,central_km,5.01,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934159,Парканы,,улица Горького,45,46.8315,29.52901,46.82388,29.48313,5.0,central_km,5.035,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934160,Парканы,,улица Горького,47,46.83127,29.52907,46.82388,29.48313,5.025,central_km,5.06,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934161,Парканы,,улица Горького,49;53,46.83111,29.52911,46.82388,29.48313,5.043,central_km,5.079,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934162,Парканы,,улица Горького,51,46.83094,29.52916,46.82388,29.48313,5.062,central_km,5.098,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934163,Парканы,,улица Горького,57,46.83063,29.52926,46.82388,29.48313,5.098,central_km,5.133,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934164,Парканы,,улица Горького,55,46.83079,29.52921,46.82388,29.48313,5.08,central_km,5.115,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934165,Парканы,,улица Горького,59,46.83045,29.5293,46.82388,29.48313,5.117,central_km,5.153,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934166,Парканы,,улица Горького,61,46.83029,29.52934,46.82388,29.48313,5.136,central_km,5.092,0.044,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934167,Парканы,,улица Горького,67,46.83013,29.52938,46.82388,29.48313,5.154,central_km,5.19,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934168,Парканы,,улица Горького,69,46.82999,29.52941,46.82388,29.48313,5.17,central_km,5.206,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934169,Парканы,,улица Горького,71,46.82984,29.52944,46.82388,29.48313,5.185,central_km,5.221,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934171,Парканы,,улица Горького,73,46.8297,29.52947,46.82388,29.48313,5.2,central_km,5.236,-0.036,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
n2450934173,Парканы,,улица Горького,77,46.82956,29.52949,46.82388,29.48313,5.216,central_km,5.251,-0.035,stage09 OSRM route from the 0.85-weight central origin (scripts/stage09_engine.py); not invented
