address_id,territory,district,street,house_number,lat,lon,route_km,route_duration_min,route_metric_status,in_city_km,outside_city_km,outside_split_status,boundary_anchor_id,effective_km_1667,taxi_model_a_reference_rub,taxi_model_b_reference_rub,driver_take_fixed_a_rub,driver_take_percent_a_rub,driver_best_taxi_take_a_rub,current_zone_id,data_confidence,evidence_notes
w352152718,Бендеры,,Каховская улица,127,46.84655,29.45416,4.711,,expected_km_osrm,4.711,0.0,CITY_ALL_IN,,4.711,28.27,28.27,23.27,18.38,23.27,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352152723,Бендеры,,Каховская улица,214,46.84667,29.45493,4.676,,expected_km_osrm,4.676,0.0,CITY_ALL_IN,,4.676,28.06,28.06,23.06,18.24,23.06,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352152725,Бендеры,,Каховская улица,212,46.84657,29.45508,4.66,,expected_km_osrm,4.66,0.0,CITY_ALL_IN,,4.66,27.96,27.96,22.96,18.17,22.96,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352152727,Бендеры,,Каховская улица,210,46.84651,29.45522,4.647,,expected_km_osrm,4.647,0.0,CITY_ALL_IN,,4.647,27.88,27.88,22.88,18.12,22.88,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352152729,Бендеры,,Каховская улица,208,46.84642,29.45538,4.631,,expected_km_osrm,4.631,0.0,CITY_ALL_IN,,4.631,27.79,27.79,22.79,18.06,22.79,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352152731,Бендеры,,Каховская улица,206,46.84634,29.45551,4.618,,expected_km_osrm,4.618,0.0,CITY_ALL_IN,,4.618,27.71,27.71,22.71,18.01,22.71,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352152733,Бендеры,,Каховская улица,204,46.84624,29.45563,4.604,,expected_km_osrm,4.604,0.0,CITY_ALL_IN,,4.604,27.62,27.62,22.62,17.95,22.62,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352152735,Бендеры,,Каховская улица,202,46.84618,29.45584,4.588,,expected_km_osrm,4.588,0.0,CITY_ALL_IN,,4.588,27.53,27.53,22.53,17.89,22.53,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352152737,Бендеры,,Каховская улица,200,46.84601,29.45606,4.563,,expected_km_osrm,4.563,0.0,CITY_ALL_IN,,4.563,27.38,27.38,22.38,17.8,22.38,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352152740,Бендеры,,Каховская улица,198,46.84594,29.45619,4.55,,expected_km_osrm,4.55,0.0,CITY_ALL_IN,,4.55,27.3,27.3,22.3,17.75,22.3,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352152757,Бендеры,,Каховская улица,6,46.84738,29.45653,4.946,,expected_km_osrm,4.946,0.0,CITY_ALL_IN,,4.946,29.68,29.68,24.68,19.29,24.68,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352153725,Бендеры,,улица 12 Октября,81,46.84234,29.46073,4.385,,expected_km_osrm,4.385,0.0,CITY_ALL_IN,,4.385,26.31,26.31,21.31,17.1,21.31,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352153727,Бендеры,,улица 12 Октября,79,46.84189,29.46109,4.567,,expected_km_osrm,4.567,0.0,CITY_ALL_IN,,4.567,27.4,27.4,22.4,17.81,22.4,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352153729,Бендеры,,Хотинская улица,77,46.84164,29.46138,4.603,,expected_km_osrm,4.603,0.0,CITY_ALL_IN,,4.603,27.62,27.62,22.62,17.95,22.62,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352153731,Бендеры,,Хотинская улица,144,46.84179,29.46192,4.283,,expected_km_osrm,4.283,0.0,CITY_ALL_IN,,4.283,25.7,25.7,20.7,16.71,20.7,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352153734,Бендеры,,Хотинская улица,73,46.84124,29.46178,4.237,,expected_km_osrm,4.237,0.0,CITY_ALL_IN,,4.237,25.42,25.42,20.42,16.52,20.42,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352155381,Бендеры,,улица 12 Октября,57,46.83742,29.46066,4.554,,expected_km_osrm,4.554,0.0,CITY_ALL_IN,,4.554,27.32,27.32,22.32,17.76,22.32,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352155383,Бендеры,,улица 12 Октября,59,46.83763,29.4605,4.529,,expected_km_osrm,4.529,0.0,CITY_ALL_IN,,4.529,27.17,27.17,22.17,17.66,22.17,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352155384,Бендеры,,улица 12 Октября,61,46.83786,29.46058,4.505,,expected_km_osrm,4.505,0.0,CITY_ALL_IN,,4.505,27.03,27.03,22.03,17.57,22.03,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352155385,Бендеры,,улица 12 Октября,63,46.83807,29.46061,4.482,,expected_km_osrm,4.482,0.0,CITY_ALL_IN,,4.482,26.89,26.89,21.89,17.48,21.89,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352155386,Бендеры,,улица 12 Октября,65,46.83821,29.46059,4.467,,expected_km_osrm,4.467,0.0,CITY_ALL_IN,,4.467,26.8,26.8,21.8,17.42,21.8,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352155387,Бендеры,,улица 12 Октября,67,46.83844,29.46041,4.44,,expected_km_osrm,4.44,0.0,CITY_ALL_IN,,4.44,26.64,26.64,21.64,17.32,21.64,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352155388,Бендеры,,улица 12 Октября,69,46.8386,29.46054,4.424,,expected_km_osrm,4.424,0.0,CITY_ALL_IN,,4.424,26.54,26.54,21.54,17.25,21.54,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352155391,Бендеры,,Кишинёвский тупик,7,46.8411,29.46404,4.093,,expected_km_osrm,4.093,0.0,CITY_ALL_IN,,4.093,24.56,24.56,19.56,15.96,19.56,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352155392,Бендеры,,Кишинёвский тупик,3,46.84088,29.46374,4.058,,expected_km_osrm,4.058,0.0,CITY_ALL_IN,,4.058,24.35,24.35,19.35,15.83,19.35,2,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352156639,Протягайловка,,Первомайская улица,4,46.82445,29.44466,5.973,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352156642,Протягайловка,,Первомайская улица,8,46.82483,29.44443,6.018,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352156643,Протягайловка,,улица Космонавтов,12,46.82514,29.44425,6.083,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352156644,Протягайловка,,Первомайская улица,10,46.82497,29.44433,6.036,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352156646,Протягайловка,,Первомайская улица,2,46.82418,29.44474,5.943,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352156650,Протягайловка,,Гербовецкая улица,54,46.82387,29.44513,5.882,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352156651,Протягайловка,,Гербовецкая улица,52,46.82379,29.44538,5.862,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352156653,Протягайловка,,Гербовецкая улица,50,46.82364,29.44558,5.841,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352158426,Протягайловка,,Гербовецкая улица,46,46.82354,29.44586,5.818,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352158429,Протягайловка,,Гербовецкая улица,48,46.82362,29.44575,5.83,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352158431,Протягайловка,,Гербовецкая улица,44,46.82345,29.44603,5.801,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352158434,Протягайловка,,Гербовецкая улица,42,46.82332,29.44629,5.776,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352158436,Протягайловка,,Гербовецкая улица,32,46.82284,29.44731,5.683,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352158439,Протягайловка,,Гербовецкая улица,34,46.82294,29.44706,5.704,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352158442,Протягайловка,,Гербовецкая улица,40,46.82322,29.44642,5.762,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352158444,Протягайловка,,Гербовецкая улица,38,46.82316,29.44661,5.747,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352158450,Протягайловка,,Гербовецкая улица,36,46.82301,29.44687,5.721,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352158458,Протягайловка,,Гербовецкая улица,41,46.8244,29.44294,6.056,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352158464,Протягайловка,,Гербовецкая улица,39,46.82432,29.44318,6.035,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352158480,Протягайловка,,Гербовецкая улица,45,46.82487,29.44161,6.18,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352158482,Протягайловка,,Первомайский переулок,1,46.82715,29.43976,6.712,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352160026,Протягайловка,,Первомайская улица,20,46.8259,29.44378,6.147,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352160030,Протягайловка,,улица Космонавтов,7,46.82636,29.44428,6.271,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352160038,Протягайловка,,Первомайский переулок,7,46.82749,29.44097,6.485,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352160040,Протягайловка,,Первомайский переулок,3,46.82726,29.44022,6.749,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352160042,Протягайловка,,Первомайский переулок,5,46.82738,29.44064,6.513,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352160043,Протягайловка,,Первомайский переулок,9,46.82756,29.44117,6.437,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352160045,Протягайловка,,Первомайская улица,24,46.8262,29.44363,6.182,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352160049,Протягайловка,,улица Космонавтов,4,46.82545,29.44535,6.178,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352160050,Протягайловка,,Первомайская улица,26,46.82633,29.44358,6.197,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352160183,Протягайловка,,Гербовецкая улица,47,46.82492,29.44141,6.189,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352160184,Протягайловка,,Гербовецкая улица,49,46.82498,29.4412,6.206,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352160189,Протягайловка,,Гербовецкая улица,55,46.82504,29.44052,6.257,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352161704,Бендеры,,Гербовецкая улица,30,46.82286,29.4483,5.585,,expected_km_osrm,5.585,0.0,CITY_ALL_IN,,5.585,33.51,33.51,28.51,21.78,28.51,4,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352161705,Бендеры,,Гербовецкая улица,26,46.82286,29.4486,5.562,,expected_km_osrm,5.562,0.0,CITY_ALL_IN,,5.562,33.37,33.37,28.37,21.69,28.37,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352161706,Бендеры,,Гербовецкая улица,24,46.82277,29.44882,5.545,,expected_km_osrm,5.545,0.0,CITY_ALL_IN,,5.545,33.27,33.27,28.27,21.63,28.27,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352161707,Бендеры,,Гербовецкая улица,22,46.82277,29.44907,5.526,,expected_km_osrm,5.526,0.0,CITY_ALL_IN,,5.526,33.16,33.16,28.16,21.55,28.16,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352161708,Бендеры,,Гербовецкая улица,18,46.82291,29.44956,5.488,,expected_km_osrm,5.488,0.0,CITY_ALL_IN,,5.488,32.93,32.93,27.93,21.4,27.93,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352161709,Бендеры,,Гербовецкая улица,20,46.82279,29.44933,5.506,,expected_km_osrm,5.506,0.0,CITY_ALL_IN,,5.506,33.04,33.04,28.04,21.48,28.04,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352161710,Бендеры,,Гербовецкая улица,16,46.82279,29.44979,5.471,,expected_km_osrm,5.471,0.0,CITY_ALL_IN,,5.471,32.83,32.83,27.83,21.34,27.83,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352161711,Бендеры,,Гербовецкая улица,14,46.8229,29.44996,5.458,,expected_km_osrm,5.458,0.0,CITY_ALL_IN,,5.458,32.75,32.75,27.75,21.29,27.75,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352161713,Бендеры,,Гербовецкая улица,12,46.82281,29.45031,5.432,,expected_km_osrm,5.432,0.0,CITY_ALL_IN,,5.432,32.59,32.59,27.59,21.18,27.59,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352161714,Бендеры,,Гербовецкая улица,10,46.82286,29.45051,5.417,,expected_km_osrm,5.417,0.0,CITY_ALL_IN,,5.417,32.5,32.5,27.5,21.12,27.5,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352161715,Бендеры,,Гербовецкая улица,8,46.82283,29.45075,5.399,,expected_km_osrm,5.399,0.0,CITY_ALL_IN,,5.399,32.39,32.39,27.39,21.05,27.39,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352161716,Протягайловка,,Комсомольская улица,64,46.82235,29.44933,5.536,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,3,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352161717,Бендеры,,Гербовецкая улица,28,46.8229,29.44848,5.571,,expected_km_osrm,5.571,0.0,CITY_ALL_IN,,5.571,33.43,33.43,28.43,21.73,28.43,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352161718,Протягайловка,,Комсомольская улица,62,46.82207,29.44942,5.573,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,3,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352161719,Протягайловка,,улица Мира,33,46.82214,29.44996,5.49,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,3,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352161999,Протягайловка,,улица Мира,46,46.82234,29.45033,5.478,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,3,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352162004,Протягайловка,,Гербовецкая улица,2,46.82246,29.44705,5.675,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352162874,Бендеры,,улица Куйбышева,25,46.82028,29.45304,4.938,,expected_km_osrm,4.938,0.0,CITY_ALL_IN,,4.938,29.63,29.63,24.63,19.26,24.63,3,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352163169,Бендеры,,Санаторная улица,74,46.82365,29.45105,5.704,,expected_km_osrm,5.704,0.0,CITY_ALL_IN,,5.704,34.22,34.22,29.22,22.24,29.22,4,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352163170,Протягайловка,,улица 50 лет Победы,68,46.82387,29.4505,5.684,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352163171,Бендеры,,Санаторная улица,72,46.82389,29.451,5.695,,expected_km_osrm,5.695,0.0,CITY_ALL_IN,,5.695,34.17,34.17,29.17,22.21,29.17,4,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
w352163174,Протягайловка,,улица 50 лет Победы,64,46.82406,29.45035,5.661,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352163175,Протягайловка,,улица 50 лет Победы,62,46.82423,29.45026,5.641,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352163176,Протягайловка,,улица 50 лет Победы,66,46.82392,29.4499,6.028,,expected_km_osrm,,,OUTSIDE_SPLIT_UNKNOWN,,,,,,,,4,EXTERNAL_SPLIT_UNKNOWN,external territory; in/out split unproven; see commit 2 brackets
w352163177,Бендеры,,Санаторная улица,70,46.82419,29.45084,5.66,,expected_km_osrm,5.66,0.0,CITY_ALL_IN,,5.66,33.96,33.96,28.96,22.07,28.96,4,CITY_OWNER_ASSUMPTION,outside_city_km=0 by city doctrine; taxi = owner assumption
