address_id,territory,street,house_number,lat,lon,source_object_type,normalized_object_type,deliverable_address_status,exclusion_reason,manual_review_required
n2459265239,Парканы,Молодёжная улица,23,46.8468,29.52431,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265240,Парканы,Молодёжная улица,25,46.84701,29.52425,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265242,Парканы,Молодёжная улица,27,46.84727,29.52418,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265245,Парканы,Молодёжная улица,29,46.84751,29.52413,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265248,Парканы,Молодёжная улица,31,46.84772,29.52407,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265251,Парканы,Молодёжная улица,33,46.84794,29.52402,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265253,Парканы,Молодёжная улица,35,46.84812,29.52396,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265254,Парканы,Молодёжная улица,37,46.84837,29.5239,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265255,Парканы,Молодёжная улица,4,46.84477,29.5251,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265256,Парканы,Молодёжная улица,6,46.84492,29.52507,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265257,Парканы,Молодёжная улица,10,46.8452,29.52498,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265258,Парканы,Молодёжная улица,12,46.84539,29.52493,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265259,Парканы,Молодёжная улица,14,46.84562,29.52488,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265260,Парканы,Молодёжная улица,16,46.84581,29.52483,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265261,Парканы,Молодёжная улица,18,46.84599,29.52478,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265262,Парканы,Молодёжная улица,20,46.84616,29.52474,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265263,Парканы,Молодёжная улица,22,46.84633,29.5247,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265264,Парканы,Молодёжная улица,24,46.84651,29.52466,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265265,Парканы,Молодёжная улица,26,46.84671,29.52459,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265266,Парканы,Молодёжная улица,28,46.84692,29.52455,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265267,Парканы,Молодёжная улица,30,46.8471,29.5245,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265268,Парканы,Молодёжная улица,32,46.84734,29.52446,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265269,Парканы,Молодёжная улица,34,46.84757,29.5244,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265270,Парканы,Молодёжная улица,36,46.84776,29.52434,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265271,Парканы,Молодёжная улица,38,46.84799,29.52427,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265272,Парканы,Молодёжная улица,40,46.84819,29.52423,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265273,Парканы,Молодёжная улица,42,46.8484,29.52421,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265274,Парканы,Молодёжная улица,44,46.84871,29.52415,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265275,Парканы,Молодёжная улица,46,46.84892,29.52405,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265276,Парканы,Молодёжная улица,48,46.84915,29.52401,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265277,Парканы,Молодёжная улица,50,46.84936,29.52397,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265278,Парканы,Молодёжная улица,52,46.84959,29.52391,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265279,Парканы,Молодёжная улица,54,46.84983,29.52383,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265280,Парканы,Молодёжная улица,56,46.85008,29.52377,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265281,Парканы,Молодёжная улица,58,46.85037,29.52372,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265282,Парканы,Молодёжная улица,60,46.85064,29.52364,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265283,Парканы,Молодёжная улица,62,46.85091,29.52356,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265284,Парканы,Молодёжная улица,64,46.8512,29.52349,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265285,Парканы,Молодёжная улица,66,46.85149,29.52344,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265286,Парканы,Молодёжная улица,68,46.85175,29.52337,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265287,Парканы,Молодёжная улица,43,46.84903,29.52371,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265288,Парканы,Молодёжная улица,45,46.84924,29.52366,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265289,Парканы,Молодёжная улица,47,46.84942,29.52362,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265290,Парканы,Молодёжная улица,49,46.84963,29.52359,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265291,Парканы,Молодёжная улица,51,46.84981,29.52355,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265292,Парканы,Молодёжная улица,53,46.85001,29.52351,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265293,Парканы,Молодёжная улица,55,46.85021,29.52346,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265294,Парканы,Молодёжная улица,57,46.85043,29.5234,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265295,Парканы,Молодёжная улица,59,46.85067,29.52335,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265296,Парканы,Молодёжная улица,61,46.85093,29.52328,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265297,Парканы,Молодёжная улица,65,46.85147,29.52313,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265299,Парканы,Молодёжная улица,74,46.85245,29.52324,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265300,Парканы,Молодёжная улица,76,46.85263,29.5232,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265301,Парканы,Молодёжная улица,78,46.85277,29.52315,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265302,Парканы,Молодёжная улица,80,46.85295,29.52312,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265303,Парканы,Молодёжная улица,82,46.85309,29.52311,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265304,Парканы,Молодёжная улица,84,46.85325,29.52305,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265306,Парканы,Молодёжная улица,73,46.85255,29.52291,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265307,Парканы,Молодёжная улица,75,46.85272,29.52287,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265308,Парканы,Молодёжная улица,77,46.85287,29.52282,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265309,Парканы,Молодёжная улица,79,46.85305,29.5228,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265310,Парканы,Молодёжная улица,81,46.85322,29.52275,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265311,Парканы,Молодёжная улица,86,46.85348,29.52302,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265312,Парканы,Молодёжная улица,88,46.85364,29.52298,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265313,Парканы,Молодёжная улица,90,46.8538,29.52292,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265314,Парканы,Молодёжная улица,92,46.854,29.52289,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265315,Парканы,Молодёжная улица,94,46.85422,29.52284,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265316,Парканы,Молодёжная улица,96,46.85439,29.52277,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265317,Парканы,Молодёжная улица,98,46.85458,29.52274,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265318,Парканы,Молодёжная улица,100,46.85474,29.5227,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265319,Парканы,Молодёжная улица,83,46.85341,29.5227,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265320,Парканы,Молодёжная улица,85,46.85359,29.52265,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265321,Парканы,Молодёжная улица,87,46.85374,29.5226,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265322,Парканы,Молодёжная улица,89,46.85389,29.52257,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265323,Парканы,Молодёжная улица,91,46.85404,29.52254,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265324,Парканы,Молодёжная улица,93,46.85421,29.52249,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265325,Парканы,Молодёжная улица,95,46.85437,29.52246,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265326,Парканы,Молодёжная улица,97,46.8545,29.52245,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265327,Парканы,Молодёжная улица,99,46.85466,29.5224,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265328,Парканы,Молодёжная улица,101,46.85482,29.52239,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265330,Парканы,Молодёжная улица,105,46.8551,29.5223,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265331,Парканы,Молодёжная улица,107,46.85525,29.52229,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265332,Парканы,Молодёжная улица,109,46.85541,29.52226,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265333,Парканы,Молодёжная улица,112,46.85494,29.52265,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265334,Парканы,Молодёжная улица,114,46.85511,29.52262,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265335,Парканы,Молодёжная улица,116,46.85529,29.52257,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265336,Парканы,Молодёжная улица,118,46.85543,29.52253,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265339,Парканы,Молодёжная улица,120,46.85563,29.52251,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265341,Парканы,Молодёжная улица,122,46.85583,29.52248,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265349,Парканы,Молодёжная улица,124,46.85601,29.52242,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265352,Парканы,Молодёжная улица,111,46.85554,29.52221,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265356,Парканы,Молодёжная улица,113,46.85567,29.5222,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265358,Парканы,Молодёжная улица,115,46.8558,29.52217,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265362,Парканы,Молодёжная улица,117,46.85599,29.52213,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459265365,Парканы,Молодёжная улица,119,46.85619,29.52209,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459281647,Парканы,Степная улица,4,46.84481,29.52593,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459281650,Парканы,Степная улица,6,46.84499,29.5259,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459281653,Парканы,Степная улица,8,46.84516,29.52589,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459281656,Парканы,Степная улица,10,46.84532,29.52586,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
n2459281659,Парканы,Степная улица,12,46.84549,29.52583,addressed_residential_building,RESIDENTIAL_BUILDING,DELIVERABLE,,False
